loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,bank_asset_value,loan_status
3729,2,Graduate,No,38424.94,151371,16,300,36096.16,Rejected
3730,2,Not Graduate,No,102466.5,260823.8,14,692,126918.7,Approved
3731,5,Graduate,No,2328.784,8150.745,18,707,2328.784,Approved
3732,5,Not Graduate,Yes,93151.37,338838.1,4,658,53562.04,Approved
3733,3,Graduate,No,11643.92,46575.69,6,625,5821.961,Approved
3734,1,Graduate,No,109452.9,310892.7,10,343,153699.8,Rejected
3735,5,Graduate,No,24452.24,85000.63,18,358,25616.63,Rejected
3736,4,Graduate,Yes,62877.18,133905.1,20,705,71027.92,Approved
3737,2,Graduate,Yes,54726.43,175823.2,8,799,54726.43,Approved
3738,3,Graduate,No,102466.5,392400.2,12,397,102466.5,Rejected
3739,5,Graduate,No,37260.55,142055.8,6,493,24452.24,Rejected
3740,0,Graduate,Yes,83836.23,255001.9,4,446,88493.8,Approved
3741,2,Not Graduate,Yes,29109.8,83836.23,16,315,32602.98,Rejected
3742,5,Not Graduate,Yes,80343.06,182809.6,14,887,52397.65,Approved
3743,5,Graduate,Yes,66370.35,238700.4,16,429,45411.29,Rejected
3744,4,Graduate,Yes,64041.57,175823.2,18,673,83836.23,Approved
3745,4,Not Graduate,Yes,107124.1,338838.1,10,731,58219.61,Approved
3746,5,Graduate,Yes,66370.35,133905.1,2,732,61712.78,Approved
3747,5,Graduate,Yes,58219.61,190960.3,14,525,38424.94,Rejected
3748,4,Not Graduate,No,26781.02,64041.57,6,343,37260.55,Rejected
3749,0,Not Graduate,Yes,34931.76,128083.1,16,331,27945.41,Rejected
3750,0,Not Graduate,No,91986.98,305070.7,18,845,73356.71,Approved
3751,2,Graduate,No,23287.84,72192.31,16,696,15137.1,Approved
3752,5,Not Graduate,No,31438.59,101302.1,14,772,43082.51,Approved
3753,3,Graduate,Yes,74521.1,183974,18,628,61712.78,Approved
3754,0,Not Graduate,Yes,95480.16,222398.9,2,764,46575.69,Approved
3755,1,Graduate,No,32602.98,80343.06,14,553,48904.47,Approved
3756,1,Not Graduate,No,103630.9,232878.4,2,653,115274.8,Approved
3757,1,Not Graduate,No,59384,232878.4,4,506,78014.27,Approved
3758,3,Graduate,No,32602.98,98973.33,20,431,25616.63,Rejected
3759,2,Not Graduate,Yes,71027.92,143220.2,18,697,40753.73,Approved
3760,2,Not Graduate,No,97808.94,285276.1,6,588,121096.8,Approved
3761,1,Not Graduate,No,18630.27,65205.96,6,846,13972.71,Approved
3762,5,Graduate,No,47740.08,128083.1,14,379,62877.18,Rejected
3763,1,Not Graduate,No,3493.176,8150.745,10,745,1164.392,Approved
3764,3,Graduate,No,111781.6,401715.3,20,523,61712.78,Rejected
3765,4,Graduate,Yes,96644.55,295755.6,4,624,62877.18,Approved
3766,1,Graduate,No,53562.04,194453.5,16,407,32602.98,Rejected
3767,3,Not Graduate,Yes,65205.96,135069.5,12,756,90822.59,Approved
3768,3,Graduate,Yes,47740.08,96644.55,16,351,25616.63,Rejected
3769,3,Not Graduate,No,43082.51,156028.5,18,373,29109.8,Rejected
3770,4,Not Graduate,Yes,9315.137,27945.41,2,461,3493.176,Approved
3771,4,Graduate,No,94315.76,327194.2,12,672,110617.3,Approved
3772,2,Graduate,Yes,31438.59,110617.3,10,434,20959.06,Rejected
3773,2,Not Graduate,Yes,81507.45,249179.9,12,541,111781.6,Rejected
3774,3,Not Graduate,Yes,94315.76,341166.9,2,413,74521.1,Approved
3775,1,Graduate,No,37260.55,88493.8,4,592,54726.43,Approved
3776,4,Not Graduate,Yes,4657.569,16301.49,10,665,2328.784,Approved
3777,1,Graduate,No,90822.59,278289.7,4,313,126918.7,Approved
3778,0,Not Graduate,No,67534.74,228220.9,14,673,83836.23,Approved
3779,0,Not Graduate,Yes,30274.2,69863.53,8,382,18630.27,Rejected
3780,5,Not Graduate,No,62877.18,245686.7,12,661,62877.18,Approved
3781,3,Graduate,Yes,6986.353,19794.67,4,576,5821.961,Approved
3782,1,Graduate,No,6986.353,13972.71,14,443,9315.137,Rejected
3783,5,Graduate,Yes,110617.3,252673.1,16,307,112946,Rejected
3784,4,Graduate,Yes,22123.45,55890.82,12,656,19794.67,Approved
3785,1,Graduate,Yes,114110.4,246851.1,4,885,125754.4,Approved
3786,3,Graduate,No,90822.59,193289.1,20,896,64041.57,Approved
3787,5,Not Graduate,No,57055.22,164179.3,2,802,31438.59,Approved
3788,3,Graduate,Yes,96644.55,264317,2,650,67534.74,Approved
3789,4,Not Graduate,Yes,45411.29,103630.9,10,665,61712.78,Approved
3790,2,Graduate,No,104795.3,415688,12,339,104795.3,Rejected
3791,1,Not Graduate,No,111781.6,377263.1,20,447,54726.43,Rejected
3792,5,Not Graduate,Yes,11643.92,27945.41,18,613,6986.353,Approved
3793,5,Graduate,No,32602.98,83836.23,16,424,37260.55,Rejected
3794,2,Not Graduate,No,96644.55,242193.6,6,667,79178.67,Approved
3795,4,Not Graduate,Yes,80343.06,213083.8,18,715,87329.41,Approved
3796,5,Not Graduate,Yes,44246.9,105959.7,18,654,34931.76,Approved
3797,2,Not Graduate,No,93151.37,207261.8,20,549,125754.4,Rejected
3798,4,Graduate,Yes,114110.4,345824.5,4,373,116439.2,Approved
3799,0,Graduate,Yes,33767.37,83836.23,16,332,41918.12,Rejected
3800,4,Graduate,No,91986.98,366783.5,20,534,74521.1,Rejected
3801,3,Not Graduate,No,53562.04,208426.2,8,396,30274.2,Rejected
3802,2,Graduate,No,11643.92,43082.51,18,892,5821.961,Approved
3803,5,Graduate,No,104795.3,248015.5,14,602,128083.1,Approved
3804,0,Graduate,Yes,109452.9,420345.6,10,615,105959.7,Approved
3805,5,Graduate,Yes,86165.02,271303.4,20,482,79178.67,Rejected
3806,0,Graduate,No,76849.88,234042.8,16,397,97808.94,Rejected
3807,0,Not Graduate,No,15137.1,39589.33,10,464,16301.49,Rejected
3808,0,Graduate,Yes,12808.31,39589.33,14,832,18630.27,Approved
3809,5,Graduate,No,107124.1,405208.5,12,802,145549,Approved
3810,2,Graduate,No,81507.45,278289.7,18,628,83836.23,Approved
3811,4,Graduate,No,59384,218905.7,10,694,47740.08,Approved
3812,1,Not Graduate,Yes,37260.55,108288.5,20,741,26781.02,Approved
3813,1,Not Graduate,Yes,43082.51,126918.7,14,748,47740.08,Approved
3814,5,Graduate,No,41918.12,149042.2,4,320,33767.37,Approved
3815,1,Graduate,No,65205.96,136233.9,10,774,75685.49,Approved
3816,0,Not Graduate,Yes,110617.3,372605.5,2,500,65205.96,Approved
3817,4,Not Graduate,No,17465.88,46575.69,18,706,19794.67,Approved
3818,4,Not Graduate,No,86165.02,213083.8,10,601,71027.92,Approved
3819,2,Graduate,No,69863.53,202604.2,16,806,40753.73,Approved
3820,0,Graduate,Yes,34931.76,111781.6,6,644,34931.76,Approved
3821,4,Graduate,Yes,69863.53,150206.6,14,723,47740.08,Approved
3822,5,Graduate,Yes,6986.353,17465.88,12,509,9315.137,Rejected
3823,0,Graduate,No,20959.06,76849.88,4,898,16301.49,Approved
3824,2,Graduate,Yes,64041.57,139727.1,2,567,81507.45,Approved
3825,1,Graduate,No,11643.92,24452.24,6,715,12808.31,Approved
3826,2,Not Graduate,Yes,19794.67,40753.73,10,854,19794.67,Approved
3827,1,Graduate,Yes,39589.33,143220.2,8,523,30274.2,Rejected
3828,1,Graduate,Yes,111781.6,418016.8,8,534,62877.18,Rejected
3829,0,Not Graduate,Yes,30274.2,88493.8,18,470,33767.37,Rejected
3830,1,Graduate,No,18630.27,40753.73,18,619,17465.88,Approved
3831,0,Graduate,Yes,50068.86,149042.2,20,572,71027.92,Approved
3832,3,Graduate,No,16301.49,40753.73,16,365,18630.27,Rejected
3833,0,Not Graduate,No,93151.37,209590.6,16,791,123425.6,Approved
3834,4,Not Graduate,Yes,58219.61,210755,12,424,71027.92,Rejected
3835,5,Graduate,No,52397.65,118768,12,726,48904.47,Approved
3836,1,Graduate,No,39589.33,115274.8,2,736,52397.65,Approved
3837,5,Graduate,Yes,66370.35,149042.2,14,488,64041.57,Rejected
3838,2,Not Graduate,Yes,30274.2,88493.8,10,400,37260.55,Rejected
3839,0,Graduate,Yes,52397.65,142055.8,20,311,27945.41,Rejected
3840,2,Not Graduate,Yes,59384,195617.9,2,504,51233.25,Approved
3841,4,Not Graduate,Yes,59384,216576.9,20,312,64041.57,Rejected
3842,5,Graduate,Yes,19794.67,75685.49,14,587,17465.88,Approved
3843,1,Not Graduate,No,60548.39,122261.2,20,317,61712.78,Rejected
3844,4,Not Graduate,No,97808.94,337673.7,2,463,78014.27,Approved
3845,1,Not Graduate,Yes,104795.3,395893.3,16,842,67534.74,Approved
3846,4,Graduate,Yes,39589.33,137398.3,20,616,33767.37,Approved
3847,1,Not Graduate,No,62877.18,225892.1,8,800,34931.76,Approved
3848,0,Graduate,Yes,8150.745,24452.24,12,813,5821.961,Approved
3849,2,Graduate,No,88493.8,288769.3,12,564,78014.27,Approved
3850,2,Not Graduate,No,58219.61,171165.6,12,837,55890.82,Approved
3851,5,Not Graduate,Yes,29109.8,109452.9,16,735,19794.67,Approved
3852,4,Not Graduate,Yes,23287.84,60548.39,16,724,32602.98,Approved
3853,5,Not Graduate,No,104795.3,278289.7,12,658,71027.92,Approved
3854,5,Graduate,No,96644.55,370276.7,16,858,98973.33,Approved
3855,0,Not Graduate,Yes,36096.16,98973.33,8,614,38424.94,Approved
3856,2,Graduate,Yes,98973.33,298084.4,16,714,66370.35,Approved
3857,2,Graduate,Yes,13972.71,53562.04,20,605,6986.353,Approved
3858,4,Graduate,Yes,32602.98,64041.57,8,875,38424.94,Approved
3859,5,Graduate,Yes,32602.98,126918.7,6,359,34931.76,Rejected
3860,5,Graduate,Yes,75685.49,280618.5,6,441,60548.39,Rejected
3861,4,Graduate,No,101302.1,293426.8,18,790,97808.94,Approved
3862,1,Not Graduate,Yes,62877.18,158357.3,4,821,65205.96,Approved
3863,2,Not Graduate,No,100137.7,387742.6,16,375,130411.9,Rejected
3864,3,Graduate,No,54726.43,111781.6,10,545,61712.78,Rejected
3865,5,Not Graduate,Yes,12808.31,45411.29,4,891,10479.53,Approved
3866,0,Graduate,No,74521.1,163014.9,8,486,43082.51,Rejected
3867,0,Graduate,No,50068.86,115274.8,4,696,24452.24,Approved
3868,5,Not Graduate,Yes,33767.37,129247.5,4,683,38424.94,Approved
3869,5,Not Graduate,No,111781.6,315550.3,8,594,154864.2,Approved
3870,3,Not Graduate,Yes,10479.53,29109.8,20,529,8150.745,Rejected
3871,5,Not Graduate,No,94315.76,306235.1,4,429,80343.06,Approved
3872,0,Not Graduate,Yes,102466.5,291098,4,400,109452.9,Rejected
3873,0,Graduate,No,102466.5,203768.6,4,848,59384,Approved
3874,1,Not Graduate,No,74521.1,250344.3,6,489,103630.9,Rejected
3875,2,Graduate,No,33767.37,76849.88,10,326,39589.33,Rejected
3876,5,Graduate,No,18630.27,71027.92,8,663,13972.71,Approved
3877,1,Not Graduate,No,18630.27,59384,18,729,10479.53,Approved
3878,2,Graduate,Yes,36096.16,124590,4,398,23287.84,Approved
3879,2,Not Graduate,Yes,65205.96,194453.5,14,856,60548.39,Approved
3880,3,Graduate,Yes,94315.76,231714,20,347,64041.57,Rejected
3881,3,Not Graduate,No,105959.7,224727.7,12,696,154864.2,Approved
3882,0,Graduate,Yes,64041.57,199111.1,8,353,60548.39,Rejected
3883,1,Graduate,Yes,112946,399386.5,20,756,164179.3,Approved
3884,4,Graduate,No,26781.02,62877.18,16,490,24452.24,Rejected
3885,1,Not Graduate,Yes,65205.96,209590.6,10,531,97808.94,Rejected
3886,2,Not Graduate,Yes,52397.65,193289.1,4,679,58219.61,Approved
3887,1,Graduate,Yes,5821.961,20959.06,8,877,6986.353,Approved
3888,0,Graduate,No,48904.47,128083.1,20,817,71027.92,Approved
3889,1,Not Graduate,No,105959.7,271303.4,18,792,144384.6,Approved
3890,4,Graduate,Yes,37260.55,149042.2,18,664,24452.24,Approved
3891,4,Graduate,Yes,72192.31,248015.5,16,882,47740.08,Approved
3892,3,Not Graduate,Yes,29109.8,89658.2,10,768,30274.2,Approved
3893,0,Graduate,No,105959.7,315550.3,12,787,110617.3,Approved
3894,3,Graduate,Yes,5821.961,10479.53,12,538,3493.176,Rejected
3895,4,Not Graduate,No,80343.06,209590.6,8,347,101302.1,Rejected
3896,0,Graduate,Yes,20959.06,60548.39,16,317,15137.1,Rejected
3897,0,Graduate,Yes,46575.69,168836.9,2,713,54726.43,Approved
3898,1,Not Graduate,No,45411.29,143220.2,10,683,27945.41,Approved
3899,2,Not Graduate,Yes,93151.37,327194.2,18,765,95480.16,Approved
3900,5,Graduate,No,10479.53,37260.55,10,803,9315.137,Approved
3901,0,Graduate,Yes,95480.16,345824.5,6,405,66370.35,Rejected
3902,5,Graduate,No,26781.02,57055.22,4,529,23287.84,Rejected
3903,5,Graduate,Yes,80343.06,225892.1,6,801,64041.57,Approved
3904,3,Not Graduate,No,102466.5,357468.4,12,707,93151.37,Approved
3905,1,Graduate,No,30274.2,83836.23,8,349,34931.76,Rejected
3906,1,Graduate,No,43082.51,101302.1,20,885,30274.2,Approved
3907,2,Graduate,Yes,72192.31,277125.3,4,489,38424.94,Approved
3908,3,Graduate,Yes,11643.92,30274.2,6,341,12808.31,Rejected
3909,1,Not Graduate,No,69863.53,232878.4,12,637,100137.7,Approved
3910,1,Not Graduate,Yes,105959.7,365619.1,4,304,111781.6,Approved
3911,1,Graduate,No,19794.67,78014.27,16,537,12808.31,Rejected
3912,5,Not Graduate,Yes,19794.67,53562.04,12,503,13972.71,Rejected
3913,1,Graduate,No,82671.84,166508.1,12,720,97808.94,Approved
3914,5,Graduate,No,109452.9,428496.3,10,509,73356.71,Rejected
3915,5,Not Graduate,No,72192.31,190960.3,6,360,73356.71,Rejected
3916,1,Graduate,No,96644.55,370276.7,16,818,98973.33,Approved
3917,1,Graduate,Yes,103630.9,246851.1,8,716,91986.98,Approved
3918,1,Graduate,Yes,75685.49,172330,12,360,85000.63,Rejected
3919,3,Graduate,Yes,94315.76,310892.7,10,895,115274.8,Approved
3920,2,Not Graduate,No,57055.22,157192.9,8,328,39589.33,Rejected
3921,4,Graduate,No,105959.7,309728.3,2,812,121096.8,Approved
3922,3,Graduate,Yes,104795.3,385413.8,16,456,82671.84,Rejected
3923,4,Graduate,Yes,15137.1,45411.29,16,566,18630.27,Approved
3924,1,Not Graduate,No,78014.27,291098,20,598,81507.45,Approved
3925,5,Not Graduate,No,37260.55,108288.5,6,656,48904.47,Approved
3926,0,Not Graduate,No,87329.41,334180.5,2,895,83836.23,Approved
3927,3,Graduate,No,57055.22,149042.2,14,653,83836.23,Approved
3928,1,Not Graduate,Yes,8150.745,20959.06,16,641,10479.53,Approved
3929,2,Graduate,No,74521.1,192124.7,8,544,62877.18,Rejected
3930,0,Not Graduate,Yes,45411.29,164179.3,20,811,61712.78,Approved
3931,4,Graduate,No,112946,313221.5,10,460,108288.5,Rejected
3932,5,Graduate,Yes,41918.12,145549,12,795,55890.82,Approved
3933,2,Graduate,Yes,39589.33,119932.4,4,745,45411.29,Approved
3934,0,Not Graduate,No,114110.4,234042.8,16,606,101302.1,Approved
3935,1,Not Graduate,No,59384,165343.7,6,451,65205.96,Rejected
3936,4,Graduate,Yes,68699.14,137398.3,8,479,45411.29,Rejected
3937,5,Graduate,No,13972.71,27945.41,14,495,15137.1,Rejected
3938,2,Not Graduate,No,112946,351646.4,14,769,87329.41,Approved
3939,5,Not Graduate,Yes,54726.43,137398.3,4,639,64041.57,Approved
3940,5,Graduate,No,48904.47,145549,18,723,71027.92,Approved
3941,4,Graduate,No,108288.5,303906.3,16,623,124590,Approved
3942,3,Not Graduate,Yes,61712.78,242193.6,6,487,48904.47,Rejected
3943,0,Graduate,No,88493.8,350482,2,743,111781.6,Approved
3944,2,Graduate,No,72192.31,196782.3,12,754,91986.98,Approved
3945,0,Graduate,No,103630.9,251508.7,10,552,138562.7,Approved
3946,4,Not Graduate,Yes,91986.98,317879.1,10,560,126918.7,Approved
3947,1,Graduate,Yes,40753.73,125754.4,14,632,48904.47,Approved
3948,2,Graduate,No,61712.78,194453.5,18,339,47740.08,Rejected
3949,2,Not Graduate,No,16301.49,36096.16,4,881,12808.31,Approved
3950,1,Not Graduate,Yes,105959.7,274796.5,20,535,52397.65,Rejected
3951,4,Not Graduate,No,51233.25,200275.4,4,563,33767.37,Approved
3952,5,Not Graduate,No,32602.98,95480.16,14,615,31438.59,Approved
3953,3,Not Graduate,No,15137.1,38424.94,8,795,18630.27,Approved
3954,4,Graduate,No,97808.94,334180.5,14,878,100137.7,Approved
3955,5,Graduate,Yes,61712.78,163014.9,6,633,71027.92,Approved
3956,2,Graduate,No,69863.53,161850.5,4,533,47740.08,Rejected
3957,2,Not Graduate,Yes,24452.24,79178.67,12,795,27945.41,Approved
3958,0,Not Graduate,No,50068.86,128083.1,4,374,54726.43,Rejected
3959,4,Not Graduate,Yes,85000.63,266645.8,12,848,47740.08,Approved
3960,2,Graduate,No,60548.39,188631.5,12,890,45411.29,Approved
3961,3,Graduate,No,54726.43,114110.4,14,444,44246.9,Rejected
3962,4,Graduate,No,90822.59,331851.8,4,803,114110.4,Approved
3963,3,Graduate,Yes,5821.961,22123.45,18,618,4657.569,Approved
3964,1,Not Graduate,Yes,69863.53,236371.6,14,845,101302.1,Approved
3965,4,Graduate,No,55890.82,125754.4,12,833,82671.84,Approved
3966,3,Graduate,Yes,103630.9,224727.7,12,767,89658.2,Approved
3967,1,Graduate,Yes,20959.06,46575.69,16,747,10479.53,Approved
3968,2,Graduate,No,34931.76,81507.45,4,588,39589.33,Approved
3969,4,Not Graduate,No,89658.2,285276.1,20,582,75685.49,Approved
3970,1,Not Graduate,No,96644.55,237536,14,348,54726.43,Rejected
3971,4,Not Graduate,No,48904.47,109452.9,4,726,64041.57,Approved
3972,4,Graduate,Yes,93151.37,363290.3,6,482,66370.35,Rejected
3973,2,Graduate,Yes,109452.9,349317.6,16,565,104795.3,Approved
3974,1,Graduate,No,9315.137,27945.41,16,872,10479.53,Approved
3975,0,Graduate,Yes,5821.961,15137.1,4,825,2328.784,Approved
3976,2,Graduate,Yes,71027.92,259659.4,8,694,83836.23,Approved
3977,3,Graduate,Yes,98973.33,358632.8,20,448,91986.98,Rejected
3978,5,Graduate,Yes,88493.8,209590.6,12,452,54726.43,Rejected
3979,3,Not Graduate,No,101302.1,208426.2,12,897,145549,Approved
3980,4,Not Graduate,No,109452.9,235207.2,10,803,55890.82,Approved
3981,1,Not Graduate,Yes,4657.569,10479.53,8,828,3493.176,Approved
3982,0,Graduate,No,31438.59,87329.41,6,832,29109.8,Approved
3983,1,Not Graduate,Yes,26781.02,64041.57,6,861,19794.67,Approved
3984,0,Graduate,No,87329.41,185138.4,2,535,52397.65,Rejected
3985,4,Not Graduate,Yes,82671.84,225892.1,16,363,46575.69,Rejected
3986,1,Not Graduate,Yes,102466.5,333016.2,8,631,89658.2,Approved
3987,2,Not Graduate,No,97808.94,241029.2,6,513,91986.98,Rejected
3988,0,Graduate,Yes,54726.43,188631.5,16,317,29109.8,Rejected
3989,1,Graduate,No,80343.06,227056.5,2,809,108288.5,Approved
3990,3,Not Graduate,No,27945.41,95480.16,10,531,23287.84,Rejected
3991,1,Not Graduate,Yes,18630.27,55890.82,14,544,13972.71,Rejected
3992,0,Graduate,No,40753.73,90822.59,14,366,57055.22,Rejected
3993,0,Not Graduate,No,43082.51,147877.8,14,797,43082.51,Approved
3994,1,Not Graduate,No,37260.55,139727.1,16,597,25616.63,Approved
3995,2,Not Graduate,Yes,81507.45,261988.2,12,632,57055.22,Approved
3996,5,Not Graduate,No,108288.5,329523,12,741,60548.39,Approved
3997,0,Not Graduate,No,2328.784,9315.137,20,331,1164.392,Rejected
3998,4,Graduate,No,80343.06,192124.7,8,426,104795.3,Rejected
3999,3,Not Graduate,No,104795.3,308563.9,8,533,69863.53,Rejected
4000,1,Not Graduate,No,80343.06,264317,16,394,101302.1,Rejected
4001,0,Graduate,No,87329.41,292262.4,14,877,124590,Approved
4002,5,Not Graduate,No,107124.1,326029.8,8,527,74521.1,Rejected
4003,1,Graduate,No,53562.04,147877.8,8,468,45411.29,Rejected
4004,4,Graduate,Yes,58219.61,228220.9,18,611,53562.04,Approved
4005,2,Graduate,No,52397.65,200275.4,6,832,78014.27,Approved
4006,0,Graduate,No,91986.98,264317,18,508,103630.9,Rejected
4007,5,Not Graduate,No,59384,157192.9,20,840,52397.65,Approved
4008,4,Graduate,No,43082.51,88493.8,14,794,52397.65,Approved
4009,1,Not Graduate,No,61712.78,207261.8,12,889,79178.67,Approved
4010,4,Not Graduate,No,2328.784,5821.961,16,765,1164.392,Approved
4011,3,Graduate,Yes,104795.3,216576.9,16,518,119932.4,Rejected
4012,3,Not Graduate,No,80343.06,199111.1,4,694,69863.53,Approved
4013,2,Not Graduate,No,8150.745,26781.02,8,663,11643.92,Approved
4014,0,Graduate,No,29109.8,103630.9,2,662,34931.76,Approved
4015,0,Not Graduate,No,53562.04,167672.5,14,642,55890.82,Approved
4016,4,Graduate,No,11643.92,45411.29,10,701,10479.53,Approved
4017,4,Not Graduate,Yes,107124.1,350482,6,632,72192.31,Approved
4018,3,Graduate,Yes,25616.63,51233.25,2,861,26781.02,Approved
4019,4,Graduate,Yes,112946,387742.6,12,784,75685.49,Approved
4020,0,Graduate,Yes,64041.57,211919.4,4,332,65205.96,Approved
4021,4,Not Graduate,Yes,15137.1,39589.33,2,763,16301.49,Approved
4022,1,Not Graduate,Yes,91986.98,222398.9,2,593,90822.59,Approved
4023,2,Not Graduate,No,50068.86,102466.5,6,512,31438.59,Rejected
4024,0,Not Graduate,No,44246.9,154864.2,6,655,30274.2,Approved
4025,3,Not Graduate,No,101302.1,287604.9,8,369,55890.82,Rejected
4026,3,Graduate,No,15137.1,36096.16,14,348,6986.353,Rejected
4027,1,Not Graduate,Yes,79178.67,195617.9,10,736,65205.96,Approved
4028,1,Not Graduate,No,105959.7,279454.1,20,353,126918.7,Rejected
4029,0,Graduate,No,34931.76,131576.3,16,478,23287.84,Rejected
4030,0,Not Graduate,Yes,13972.71,34931.76,4,827,17465.88,Approved
4031,1,Not Graduate,Yes,58219.61,196782.3,12,517,62877.18,Rejected
4032,5,Graduate,Yes,112946,287604.9,18,648,79178.67,Approved
4033,2,Not Graduate,Yes,81507.45,277125.3,10,689,90822.59,Approved
4034,1,Graduate,No,47740.08,105959.7,20,550,55890.82,Approved
4035,0,Graduate,Yes,61712.78,150206.6,20,826,60548.39,Approved
4036,1,Not Graduate,No,85000.63,223563.3,14,599,43082.51,Approved
4037,1,Graduate,No,75685.49,215412.5,16,815,46575.69,Approved
4038,4,Graduate,Yes,6986.353,16301.49,4,761,3493.176,Approved
4039,3,Not Graduate,Yes,60548.39,174658.8,20,432,59384,Rejected
4040,4,Not Graduate,Yes,32602.98,107124.1,18,442,15137.1,Rejected
4041,1,Graduate,Yes,90822.59,271303.4,6,620,88493.8,Approved
4042,2,Graduate,No,34931.76,75685.49,4,476,17465.88,Rejected
4043,4,Graduate,No,108288.5,406372.9,6,837,98973.33,Approved
4044,3,Not Graduate,Yes,59384,209590.6,6,510,88493.8,Rejected
4045,4,Not Graduate,Yes,50068.86,187467.1,18,849,74521.1,Approved
4046,3,Graduate,No,12808.31,24452.24,8,737,10479.53,Approved
4047,2,Graduate,No,75685.49,188631.5,10,809,100137.7,Approved
4048,3,Not Graduate,No,74521.1,267810.2,8,520,44246.9,Rejected
4049,2,Not Graduate,No,86165.02,261988.2,16,834,69863.53,Approved
4050,4,Graduate,No,101302.1,373769.9,8,397,55890.82,Rejected
4051,0,Not Graduate,No,107124.1,287604.9,14,438,124590,Rejected
